cancion_id,anio,genero,artista,titulo,total_escuchas
42c00398-ab31-426b-bcc3-304ece89a411,2024,Indie,AC/DC,Sueño,5002238
a971b4b2-b13d-40e8-aafc-6f206fae1292,2025,Reggae,Luis Fonsi,Luna Noche,8528566
812186cb-b318-4b50-88dc-360fff34a61a,1975,Rock,Manuel Turizo,Bailar Adiós Avenida,3120355
66dea5c5-65b1-4bac-8581-072ac4be65f7,1993,Ska,Julieta Venegas,Luz Fuego Misterio,1112546
4d1cfd62-5431-4565-9e59-ff07fc431f1c,1966,Rock,Rosalía,Vuelo Destino Avenida Oscuridad,4617095
4a54b049-c4f2-4cb7-8c66-e1a8b49254aa,2003,Techno,Karol G,Silencio Lluvia Risa,4744447
afccd997-aa0a-4435-a8a7-3a53ba84abbc,1997,R&B,Vicente Fernández,Dolor Río Aurora,931072
0b022996-9865-4449-8b56-29fb6408ef3a,1981,Trap,Nirvana,Alma Viaje Desierto Refugio,2738490
3deea620-a8c3-458d-8ecd-580bf8a1b3aa,2015,Gospel,Juanes,Hola Silencio Pasión,5107401
54332cdd-174c-49f5-a75a-f5e42303a08e,1967,Reggae,Juanes,Pueblo Ocaso,1755241
286330c8-044d-4510-8e7f-e2dc85e8a8ca,1995,Folk,Billie Eilish,Avenida Tierra Sueño Cuerpo,3407505
99d1fa73-3da8-4685-8f83-9bc70baf288b,2018,R&B,Paulo Londra,Corazón Momento Desierto Cuerpo,8586125
3f00d527-032e-4ac6-a6ee-fc8bcea61a26,1993,Rock,Imagine Dragons,Luna,9345257
c4b004a0-b245-424f-88ec-3aae0fee7b9d,2021,Flamenco,Myke Towers,Oscuridad Destino,4566268
a68df33a-54bd-4749-916f-0606ca20a69c,1980,Country,Muse,Sol Momento Montaña Agua,1636008
b03d892f-0fe6-4344-95a3-787eabb2d723,1971,Bachata,Julieta Venegas,Montaña Grito Silencio,8772698
d9b996c3-f550-4701-9fcc-bc1667d8438d,2021,Jazz,Daddy Yankee,Instante Silencio Fantasía Oscuridad,1819659
55217046-ab9d-48d9-b9de-282b1a1bf3e6,1975,Electrónica,Imagine Dragons,Mentira,8436733
c781c665-1951-427f-a635-c44165205dac,1992,Jazz,Sebastián Yatra,Pasión Verdad,3016731
a17aa446-b8b9-4e4d-afeb-bdc8383133cc,1987,Salsa,AC/DC,Recuerdo Calle Aurora,388215
afc9bbde-e731-452d-a897-6eb7b8c70e0d,1962,Cumbia,Aitana,Río Grito Vuelo,4641623
25a9a264-0d21-43a7-b810-68dce11f29b3,1979,Reggae,Red Hot Chili Peppers,Pasión Recuerdo Hola Luz,723399
6c1684ca-a036-4bda-963d-4970d7359201,1972,Jazz,Muse,Adiós Sol Oscuridad Fantasía,7657722
4efcf8fb-0e14-4df4-a82c-eecba2b42dfd,1982,Trap,Metallica,Desierto Alma,7955108
4f3bdc85-b37a-4e96-a9f8-8cac472bd627,2019,Indie,Daddy Yankee,Verdad Desierto Risa,8019862
04377088-048d-4a29-8c9c-7fcbcc8a71d4,1980,Hip Hop,Aitana,Mar Montaña,62603
f7e8097c-9a17-4644-ab56-e23bfb9a2d7b,2007,Indie,Morat,Refugio Calle Dolor Grito,7228553
2a13b4f2-3ba7-48f3-8d57-57ec473ab36d,1981,Blues,Taylor Swift,Fuego Esperanza,1547381
64e97aad-002a-4bb7-833f-95c7c6067405,2004,Bachata,Kendrick Lamar,Infinito Recuerdo,5496126
1c36da93-1a68-421d-829b-b3d7792e455e,1962,Cumbia,Karol G,Ciudad Fantasía,8155406
7aa7415c-70a0-4b93-bd88-531ef6874f28,2017,Punk,Juanes,Adiós Sol Amor,7919414
fdc24e08-6ace-4913-8384-efa0bdc3e17a,2007,K-Pop,C. Tangana,Ciudad Avenida Aurora,3456900
0e90b8ab-9d6c-4946-9a3e-181ca7b9f5cc,1965,Electrónica,Bruno Mars,Lluvia Noche Agua,9426072
f561fc31-f849-41ca-8400-96403c9e447a,2023,Punk,Led Zeppelin,Alma Fantasía Viento,2671436
32b37e88-7f2e-4fad-b422-d6fb0adf0d29,1981,R&B,Café Tacvba,Luna Misterio,7969049
6967dadf-d96a-4b9a-bf93-b4a8a464933d,1985,Folk,Zoé,Luna Viento,7644789
3b49819c-ffab-4c05-b14c-88ee76995672,1980,Flamenco,Tini,Esperanza Desierto Espejo,7447774
7e096fc9-8d67-4c84-95bc-4bf3f9ee6275,2022,R&B,Manuel Turizo,Vuelo Pueblo Ciudad Alma,6769274
8fcc9072-51e2-4792-b38f-04a3bee5bc3f,1979,Trap,Maluma,Luna Montaña Pasión Cuerpo,922791
940521ab-d6b0-40f2-8974-2c60ca497b68,2016,Trap,Kendrick Lamar,Montaña Amor,691864
a6dc1abc-ee2b-4826-9c99-607e8ddf99bf,2006,Cumbia,Daddy Yankee,Fuego,176698
b2967f94-76a2-403a-851b-fcd28e4c5ece,1968,Blues,Bruno Mars,Viento Agua Adiós,7896617
c94b7349-f65c-45b9-a7eb-099760d385c2,1989,Indie,Gloria Estefan,Avenida,252014
98b1add0-89dd-41d1-b4ef-fc2220c31e1a,2009,Ska,Vicente Fernández,Corazón Viento Noche Mar,953517
811ff974-fa11-4df8-9d99-c8f35106ea50,2013,Salsa,Imagine Dragons,Pueblo Refugio,3474584
5fba2379-a8e4-4bd2-b319-f5ccacbd9ab3,2018,Rock,Zoé,Noche Vuelo,3188504
d36a5fb5-db3d-4db9-a0e9-ff45049f39e5,2019,Blues,Red Hot Chili Peppers,Luna Río Dolor Avenida,1709721
49b1ab06-2d87-4225-bc64-4b83a83b00ee,2017,Blues,Paulo Londra,Pasión Alma,7984746
4109592c-3299-4155-a277-a7cfa1e3da25,2009,Reggaetón,Kendrick Lamar,Tierra Sol Ciudad Fantasía,5017664
3225b5f0-ddbb-46d7-b7d7-5b638d9e47fb,1961,Soul,Adele,Mar Noche,7900079
8a1a3c0e-cf74-4deb-b5e4-abb7b349832b,1972,Reggae,Ed Sheeran,Alma,877930
f37e0833-cf40-4322-883a-63e7310ee319,2010,Techno,AC/DC,Sol Estrella,672083
6c5f5cd4-173f-45ce-b15f-2b99c3196841,1969,Hip Hop,Arctic Monkeys,Mar Mentira,5846019
3b8be404-c0fc-4be8-b4ce-fa10a715a18c,1989,R&B,Sebastián Yatra,Espejo Lluvia Invierno Tierra,4274613
f521316b-6930-4c74-af7c-78a63fcf67f0,1970,Jazz,Kendrick Lamar,Fantasía Sol Oscuridad,399352
acdae106-56ef-479f-97be-5bd4e9d7dd55,1984,Hip Hop,Morat,Refugio Mar,2891029
665f77d1-11bc-4183-ac4b-08083437c827,1972,Reggaetón,Bruno Mars,Vuelo,6422884
ba9c255c-f864-4615-8118-cd67e9fecc5f,2010,R&B,Adele,Pasión,5337979
263a137b-f48e-476b-9016-81f0bfce771e,2025,Clásica,Kendrick Lamar,Avenida Hola Fantasía,4024575
2dd20fc0-3f09-4de8-9fbf-b2b6ddf3f188,2004,Flamenco,Alejandro Sanz,Felicidad Río,4102054
66a5e547-dea9-4c82-9772-6e919ca6ec0a,2012,Flamenco,Maria Becerra,Espejo Eterno Luz Invierno,1039327
4003bf77-575c-4228-94f2-fc63577b67e0,2015,Indie,Juanes,Camino,9025904
0f7163fd-b9bb-4efb-8d04-bfabc7236309,1977,Salsa,Led Zeppelin,Río Bosque Sombras Risa,9383539
b0b614e2-a2dc-4c63-966b-0c8a90b9314f,1974,Trap,Morat,Invierno Felicidad,2171176
92ac9176-af51-4914-8c5f-97e9e17442a1,1994,Pop,J Balvin,Amor Noche Refugio Verdad,8727830
f2c2b95b-bd28-4747-b83c-d9af9dcfe008,2001,R&B,Aitana,Amor Agua Dolor Sueño,862461
b54c43c6-ca62-42b4-b400-fd554e29cba3,1982,Salsa,Manuel Turizo,Aurora Amor,4414516
fc4be568-3916-4dd4-9ac7-d7b347f7002a,1973,Balada,Paulo Londra,Mar Esperanza Invierno Desierto,6061206
38955b87-5a5e-4d5c-9586-ce352ac13c4d,2019,Reggae,Anuel AA,Alma Sombras,9253418
79715417-c8e8-4eda-ae27-217f647d760a,2018,Techno,Marc Anthony,Melancolía Verano,2673079
ce087d6b-ae99-49a3-977e-1e183a7cfbd7,1966,Electrónica,Julieta Venegas,Ciudad Desierto,4096591
7c96dc83-2988-42ec-a290-e00ea1c851f0,2025,Balada,Bruno Mars,Viaje Adiós,8928158
7a8c612e-f8ca-4ec4-b017-a542130d96f6,2009,Electrónica,Maluma,Risa,7443677
75ba2e09-8158-4597-861a-4eb5dd0bc9de,1995,Indie,Alejandro Sanz,Misterio Espejo Río,8680401
56b2770a-b491-4362-9e3f-4444e9867fe2,1974,Country,Kendrick Lamar,Fuego Sol Luna,2609941
2d795881-e6a7-4464-a4e5-0b55ee147fee,1980,Balada,Paulo Londra,Ocaso Corazón,5121709
aaa4c413-e10d-4351-94b0-9bb287c0b847,2007,Country,Bad Bunny,Momento,5440660
c354eeec-39ff-402b-bf9a-d06bf498af0c,2024,Folk,Linkin Park,Refugio,4142539
c91fbfc7-aa85-4577-801e-9dc7c28a07b2,1976,Soul,Café Tacvba,Invierno,6510910
1fcc603d-77e0-4c58-9c76-61b69c82aa19,1990,Salsa,Ed Sheeran,Libertad,2813267
5ea77c6a-1d0d-44af-9ca8-c66fd3f7fbb5,2023,Metal,AC/DC,Fantasía Libertad,2964728
8f323350-4a37-42ce-b609-36342aa8b3e4,1985,K-Pop,Ozuna,Invierno Amor Oscuridad Risa,5759663
35b3c609-fe1c-4d3d-a60c-6ca63f675cb9,1998,Soul,The Weeknd,Luz Calle,123004
3d4c67e6-3b80-4637-a12c-6b71541bef37,1996,Techno,Beyoncé,Bailar Mentira Desierto Avenida,4186057
8567c84f-8c36-44b7-aa50-f1af15436e44,2009,Punk,Bruno Mars,Adiós Corazón,719880
64710297-d450-462c-9436-7f5fbc0a5aee,1995,Trap,Vicente Fernández,Refugio Sombras Misterio Agua,1838032
ed5c07ad-0c74-45d7-b3e7-6be35d152f2e,1987,R&B,Juanes,Tierra Felicidad,2279338
7fd82034-b2fc-4e63-9968-1fde43a6077e,1989,Metal,Imagine Dragons,Mentira,308063
6cebc109-c0de-4e65-ba38-49377e7b2c7a,1962,Techno,Shakira,Instante Sueño Adiós,5309596
fe57232e-b0c8-425f-88ac-c3e753bbd69e,1979,Jazz,Led Zeppelin,Camino Agua,3514775
8d859dd6-0d5c-4bc8-b8e5-b4a38a9ee0f9,2022,Electrónica,Daddy Yankee,Recuerdo Invierno Amor,1136278
1881e9b0-5f26-4fcb-8e32-d3185721a966,1996,Jazz,Zoé,Vuelo,2032949
21e11f8a-972f-408a-aead-3307f34ffc0b,1994,Electrónica,Beyoncé,Desierto Sol Esperanza,4719001
ca3bf1da-d88d-4278-9148-be0f35a706e4,1968,Flamenco,The Weeknd,Adiós Cuerpo Avenida,2359795
dec459b1-62af-4ea1-9090-22cf82c1e38f,1986,Ska,Rosalía,Melancolía Espejo,3853743
541f1a13-12fa-4d61-9d01-beadf495dc71,1970,Bachata,Café Tacvba,Calle Cuerpo Sombras Noche,7145829
0b138c77-88ca-4262-9489-846142fbc313,1960,Pop,Juanes,Mentira Tierra,955996
ecfa8195-3520-487f-a5f4-16dc614e4d24,1987,Techno,Enrique Iglesias,Risa Avenida,9529609
9eefcb63-2b33-43ae-a5e1-1a8afd97d2bc,1999,Trap,C. Tangana,Calle Cielo Oscuridad Verano,779785
ecb0343f-5ea3-4a26-892f-24a707038375,1984,Electrónica,Coldplay,Oscuridad Momento,4840982
a3eda73a-deaf-464e-a9f5-86f092f29050,1998,Folk,Linkin Park,Lluvia Pueblo Melancolía,5450148
82efe31b-debc-44c1-8161-1d7ddf80ff6b,1993,Flamenco,Metallica,Noche Eterno,2987310
90b882e4-beff-4f91-a577-f825fb852748,2016,Pop,Tini,Amor Mentira Agua,7236539
80d30324-af9c-455e-910f-82c66869ee9e,1982,Bachata,Linkin Park,Verdad Dolor Adiós,8269456
49d9cd9b-3633-422e-b012-24c4f5d1ec4d,1984,Indie,Drake,Aurora,1673078
11c79e19-bbff-4f58-95d8-1c0696fc8b90,1971,Trap,Adele,Desierto Recuerdo,1897975
6caf04ad-fad9-45bb-8329-d4547bf37c50,2009,Trap,Ozuna,Espejo,9222421
1e8ac1cb-7708-420f-9a64-65e8ad84b7cd,2022,Reggae,J Balvin,Camino,9226258
3a09087b-d908-40ba-bfb1-f84912861552,1972,Hip Hop,Nicky Jam,Bosque Avenida Vuelo,4137984
cbdf3fcf-b7a6-4dfb-8e57-6636afc45278,2009,K-Pop,Imagine Dragons,Camino,8950133
492f4363-6427-4f6e-af64-c4338d9def93,2022,Trap,Red Hot Chili Peppers,Calle Luna Libertad Hola,9848824
6799158c-3751-4de4-925e-601502a0e3ce,2017,Salsa,Pablo Alborán,Aurora,7436527
c54a7ba1-43b8-4dab-856e-e4fa14691e99,1988,Reggae,Karol G,Alma Calle Tierra,7802527
a193cc87-4cb9-43a3-a710-73e2fde38397,1988,Salsa,Gloria Estefan,Amor,7334101
eb655e82-128f-44e9-bb2e-7f77a0373e05,1979,Reggaetón,Taylor Swift,Río Alma Montaña,7617671
25af61d6-f69c-41bd-acb7-56fdd3334376,1984,Trap,Rauw Alejandro,Mentira Desierto Corazón,7344062
d72047c7-1291-4c30-adb8-9e605e525ca2,1981,Flamenco,Linkin Park,Bailar Tierra,3941919
8e1a7846-41f9-457f-8d36-190de69dd162,1998,Reggae,Ed Sheeran,Camino Adiós Espejo,8619770
34f54416-42c4-49a2-a707-29531e4534ed,1972,Soul,Sia,Momento Camino Sueño Cuerpo,55911
d1a25ef1-af45-47c9-b110-e21a565a9541,2015,Reggaetón,Bad Bunny,Sombras,2494325
7136137b-09ef-4728-8d36-6b1eda427925,1998,R&B,Enrique Iglesias,Misterio,9815993
709d8e6a-7f6a-45a3-bb76-eae6ab14f113,1997,Rock,Rauw Alejandro,Pueblo Luz,8455195
49eb44a9-8992-46cf-9929-1c70df373e25,1961,R&B,Imagine Dragons,Montaña Luz,408022
0fa72d2f-d1e7-4b7b-8d0f-92292d078d6d,1989,R&B,Dua Lipa,Cuerpo Estrella Misterio Pasión,5132773
ef8b6e01-668c-4ae0-8e20-9bdba169316f,2022,Trap,Vicente Fernández,Bosque,5187011
a78f28f8-f7eb-4f5c-ab22-6c170b5fe5a9,1983,Pop,Morat,Aurora Bailar,7056809
97d85d3d-638b-4139-bb87-66e132c7f00f,1983,Folk,Kendrick Lamar,Risa Viaje,5046998
66daafa4-7885-49d9-89c0-7023696846ff,1983,Reggae,Led Zeppelin,Verano,7927105
6fcbf564-fba6-42a5-b3fb-bd4a08429529,1992,Folk,Metallica,Luna Sol Dolor Oscuridad,8251750
09e7ab4c-0bd0-44c3-97cd-8131a1ed77a2,1981,Reggaetón,Gloria Estefan,Instante,7921722
4c60a077-46e1-4fc2-bc57-a01f61f0b33c,1989,R&B,Taylor Swift,Camino Cuerpo,5711705
5391f947-8f5c-4154-a10b-8c8483856e42,1990,Blues,Muse,Pasión,8216371
97e13ea6-1b2c-41f1-aa39-d9cafa70decd,1982,Clásica,Muse,Hola Refugio Luz,5564475
e10b9969-76fc-4872-8cea-e9f4fdd340ba,2023,K-Pop,Arctic Monkeys,Silencio,3794475
ff5cc7a7-f31b-4fbb-92e5-3b50c89fdd39,1998,K-Pop,Nirvana,Río Infinito Ciudad Noche,6883118
43c66f29-cfca-4838-9091-a35b1e4ef2a2,1982,Clásica,Luis Fonsi,Avenida,8935897
619686f5-d2c5-48cd-bcac-738af03c5530,1972,Trap,Farruko,Luz,9417973
0598177a-2bd8-4b4a-a21d-43a2a85f5b7a,2009,Blues,Rauw Alejandro,Desierto Río,8568778
3558466d-5f8f-4a4d-b423-8be3f348df01,2004,Metal,Maria Becerra,Estrella,3376006
70af67cc-18dd-47a9-8631-b57bf7339af5,2023,Reggaetón,Beyoncé,Adiós Estrella,3440271
63d1ee34-a84f-4988-9ebc-ea653da5a46d,2020,Balada,Enrique Iglesias,Silencio Infinito Grito,795662
a6af175d-2421-4464-8a68-a8cbd30b0703,1967,K-Pop,Billie Eilish,Viaje Ocaso Destino Viento,4770132
c58d2524-5016-4ba6-8bdb-7ed20cf0cbd8,1962,Indie,Daddy Yankee,Invierno,6403598
c6eb99e6-00f5-454d-bdf3-fa0f52bc15c5,1960,Reggaetón,Rihanna,Oscuridad Refugio,6517885
0bd2dec1-0f09-4044-bb8d-c3f30d3606a9,1996,Reggaetón,Coldplay,Fantasía Libertad Invierno,8073218
bec1a687-2b85-47fa-bcf8-23e7a8452dfd,2012,Punk,Taylor Swift,Desierto Alma Cielo Verdad,7620309
942d9c07-92c6-467e-8ca2-322d65391222,2007,Folk,The Beatles,Hola,1575326
2bc8b1d2-b6b5-443a-9920-f55f56e76652,1960,Bachata,Beyoncé,Pueblo,6468595
2820d37d-32e6-49f7-b3e1-1871722f7e17,1991,Punk,Manuel Turizo,Dolor Ocaso,2580152
2a73be55-ca96-4b3c-b7d0-9c621abcc1f4,2025,Bachata,Led Zeppelin,Bosque Viento Avenida Mentira,6063686
65da304e-aed8-40cb-a3d9-b090e6689c8f,2023,R&B,Rihanna,Melancolía,733856
a0f6c20f-1a87-4f11-bfd6-58240899c5de,1987,Reggaetón,Paulo Londra,Luz Recuerdo Corazón,1879693
3b0fffc8-ec1d-4f0d-9d52-28ecc8e9d688,1984,Bachata,Manuel Turizo,Destino Agua,9727412
6495e6d9-61ad-433f-bf2e-b28e2f69f5a1,2024,Rock,Maria Becerra,Felicidad Adiós,8943236
e48f4323-6805-4dc1-b2d9-9747be2ecba0,1984,Soul,J Balvin,Refugio,5566122
af71ae96-7de6-464b-88ba-0fe0f8d3dae0,2007,Flamenco,Paulo Londra,Luna Felicidad Cielo,7602514
66f18770-e71e-41ee-84af-801f1e6f828a,1978,Folk,Alejandro Sanz,Invierno Lluvia,2130829
356b9e2b-74b0-47f7-b0d3-42df011dcda8,2021,Hip Hop,Shakira,Ocaso Mentira,4105436
9bd252d3-68e2-41b4-a3bd-649521f3463e,2025,Punk,The Beatles,Verdad Fuego Adiós Estrella,2221140
282163c9-370f-4392-9eb8-2e0091d4b9d4,1989,Jazz,Queen,Pasión,6980659
f8a31a80-2f4c-45b8-a6d7-900f8a967c25,2004,Punk,Ed Sheeran,Luz,4736875
c739356a-6563-45be-b927-e89404d88cd5,2007,Gospel,Karol G,Viento Momento,5603391
951de279-6c2f-4377-8d74-54691076b1fb,1969,Reggae,Ozuna,Vuelo Esperanza Sol Aurora,1916523
80fb6421-a3e4-4af8-80a8-0270d4f86fb5,1993,Punk,Marc Anthony,Luna,9959695
5703f8b1-858d-4a1c-b6b5-f5b6af3821e1,2001,Techno,Myke Towers,Esperanza Risa Oscuridad,211941
6d00c0ec-4baa-4fec-8c7e-8408a30f57f4,2016,R&B,Luis Fonsi,Pasión Oscuridad Destino,580702
23e4a005-f2e6-4719-876e-d58eacae026d,1984,Folk,Julieta Venegas,Alma Fantasía,4316267
a53edf31-4202-4afe-b9de-56befaff27d0,2002,Bachata,Karol G,Adiós Instante Sol Misterio,2750099
112bb39f-2ab7-4cd6-a032-07d640598487,1988,Techno,Dua Lipa,Sombras Momento,6502811
50f82dda-f7b8-4d74-8320-7ed2f9639b0d,1979,K-Pop,Daddy Yankee,Luna,9774248
a5970c99-b63c-47b7-856c-62fc577c5aa5,1972,Bachata,The Weeknd,Luz Mentira Viento,8250491
8f71c0dc-d280-47d3-a8b4-0de08d16203e,2011,Soul,Sia,Ciudad,7229380
019c7279-ee6f-486a-a255-02c95428cd59,2007,Hip Hop,Bruno Mars,Montaña Bosque,3294215
f1e0e4ee-84f9-4c30-93f1-186f1fc1c314,1996,Salsa,Vicente Fernández,Oscuridad Destino Grito Verano,3911823
7ab1a04e-3937-4469-8e45-4bb516c0399f,1983,Hip Hop,Coldplay,Libertad,4472266
eee3303c-831d-4f01-b004-1c444a6c42dc,1975,Clásica,Vicente Fernández,Mar,2625513
f43ab899-fbd7-4869-9474-eb04eea6f587,1979,Metal,Daddy Yankee,Pasión,4473200
3a417035-ee01-4dd7-8ea3-062269cd7636,2017,Punk,Led Zeppelin,Fantasía Pueblo Lluvia,2278941
7a19d267-4c7f-43c3-8bfc-03a982e4467a,1981,K-Pop,Billie Eilish,Lluvia Instante,9165346
74b1e6c0-6ff7-40b9-9b1a-b54d160578a1,1986,Folk,Kendrick Lamar,Amor Ciudad,9538092
2b7ec39f-3599-4c29-b299-2231ea1a5f13,2010,Pop,Vicente Fernández,Mar Grito,8819043
cfc6ee1e-f629-47ae-a74a-637120d3e8c9,2010,Trap,Tini,Sombras Ocaso,2586623
4d69b4a7-ba2a-41ba-899e-d762435f94a5,2011,Blues,Myke Towers,Montaña Noche Sol Invierno,2457136
36434752-afe4-4740-918e-5edb1fe0b404,2015,K-Pop,Arctic Monkeys,Luna Fantasía,674941
9b5566a8-e8ad-4512-9e44-3d7837a217a7,2000,Clásica,Julieta Venegas,Eterno Sueño,2464800
3db9e519-dffb-4646-a9b1-927dd5551182,2004,Techno,The Beatles,Viento Fantasía Invierno,9585035
ca15f240-0ec4-4c39-9f47-6ed51f565bd8,2023,Jazz,Bad Bunny,Cuerpo Hola Avenida Ocaso,729432
2e903dc9-56f1-449d-a73e-1d4a6234359e,2009,Ska,Adele,Risa Sueño Ciudad,9389580
4f347028-3e3d-4d8e-89c9-303a876a60ba,2007,Metal,Sia,Risa,158207
f40bdeb5-6ca9-4a71-947a-5f1bc71ba6f4,1960,Bachata,Anuel AA,Dolor Camino Silencio Refugio,3159574
f1f2bb9b-a69f-49fa-8e16-ba561ee2f54f,1993,Folk,Muse,Grito Viento Felicidad,7613894
8f3f31e2-3b91-453b-835e-d605266306bb,1973,Balada,Nicky Jam,Felicidad Ciudad Vuelo,4338450
a241cd7d-aaf5-4e53-bcd0-2f4cfae4b6ab,1996,Salsa,Gloria Estefan,Eterno Río,1505155
d749a712-389b-48b8-8339-25b37264ab28,1981,Trap,J Balvin,Luna Lluvia Invierno Mentira,6559495
1ba2c9e2-2c9b-4131-9541-cf7eb9998617,2022,Folk,Ed Sheeran,Estrella,6809912
d6293cdd-f73d-464e-84c4-ad6516c823c8,2012,Ska,Farruko,Recuerdo,5734245
eb8f9abd-0fc9-4b08-aa01-7ea2669f22fa,1966,Cumbia,Bruno Mars,Pasión Calle Instante,6128360
c4ba7bc8-1ba1-4ce2-adc0-a64529225ded,1988,Hip Hop,Ed Sheeran,Misterio,601190
834d521e-51f7-4811-a35e-a1795a3a8fcd,1966,Electrónica,Led Zeppelin,Pueblo Libertad Ocaso Refugio,5756305
b3ecb80a-7b34-48e0-984a-c4c2e5b16d76,2014,Hip Hop,Vicente Fernández,Adiós Fantasía Espejo Sueño,4873822
7176153a-645b-48d4-a167-e0645c4779dd,2014,Pop,Rauw Alejandro,Risa Agua Sueño Desierto,2038293
b30418c9-f03b-4614-b3a3-f6405cae3180,1993,Country,Karol G,Risa,492059
b42677f2-d8aa-4d0b-9a35-8f8273200cd9,2017,Gospel,Café Tacvba,Cielo,9261020
d3d8701a-1ff7-49f6-8a77-9ab72c715b67,1985,Bachata,Sia,Espejo Bailar,6929795
45a67c21-1eac-40e5-89bf-78fa8db3f703,1988,Cumbia,Rihanna,Fantasía Invierno,8312361
404feda3-959a-476c-b420-9abef82ce6d2,1972,Balada,The Beatles,Viaje Montaña,5978102
cb2fdceb-a535-4387-b5a5-6b10b9c306a7,2020,K-Pop,C. Tangana,Grito Desierto Vuelo Dolor,8190813
8ac0439b-a5c8-4ea4-8252-64adea50e57f,1997,Rock,The Beatles,Verano Corazón Noche Infinito,5170660
72933788-02ce-4c05-9799-4fff3cc3f413,1982,Reggaetón,Beyoncé,Destino,665469
185a08a6-200b-41b8-83d5-8f135a39e828,2007,Trap,Vicente Fernández,Vuelo,8758146
1fa31bcc-49d4-413f-ab52-a75cb3e5b5f2,2008,Reggaetón,C. Tangana,Ocaso Cielo Adiós,9568902
6f23a7d3-d46b-4f10-a322-59d2a3f338e2,1977,Pop,Bruno Mars,Desierto Mar Agua Luna,4985082
147e047c-5db6-4dc7-a03b-a89dda632072,1964,Punk,Drake,Desierto Verdad Refugio,737922
8c1ddb1c-75dc-4762-94c0-b3698831828f,1992,Reggaetón,Beyoncé,Felicidad,3688362
88dea8a9-5b6e-4ad1-b447-7d54b9edebed,1990,Salsa,Daddy Yankee,Noche Sombras,647730
65b6a514-aed4-4d53-80fd-af72d487b3ab,2024,R&B,Linkin Park,Cuerpo Eterno Destino Luna,1343237
98ea88bb-7ff1-437e-8ff9-6a6ff65b87e3,2025,Punk,Bruno Mars,Misterio Felicidad,9723017
9d116cbd-406b-4bb8-a89d-805dae1f4e34,1978,Metal,Tini,Calle Espejo Fuego Luna,6281117
564c983b-f565-4d29-a3a9-c72b349d4351,2005,Electrónica,Rauw Alejandro,Dolor,1113343
f10a6532-0eb0-4d6f-aa11-47d611274b7f,1972,Hip Hop,Rauw Alejandro,Infinito Sol Vuelo Luna,1645933
a20bd118-3291-41ee-ab7b-d5a1a67ecb80,1973,Salsa,Billie Eilish,Oscuridad Espejo Pueblo,5184345
d160d757-0d9f-4aeb-ae55-162f0cd09c21,1969,Techno,C. Tangana,Recuerdo,4107366
eda71f41-029c-4890-94fb-ef498811513e,1963,Reggaetón,Radiohead,Espejo Calle,2283609
41fb1668-e4ab-485d-82e6-fe76b544daa9,1981,Techno,Ricky Martin,Cielo,1726157
4e6847d7-148c-4977-82ab-134d06343d41,2017,Soul,Maria Becerra,Fantasía Ciudad Esperanza,7880200
c7e9dd93-5d54-46c9-931a-0c10ffddda7a,2012,Bachata,Enrique Iglesias,Momento Esperanza,3028154
d2341d92-8b1a-4c20-8433-aca1d922dd76,1961,Pop,Linkin Park,Sombras,6584579
6426a9b6-c155-4a9c-a1bf-0a2dc1d83fd0,1989,Electrónica,Rihanna,Verdad Estrella Grito Cuerpo,5508990
bc890ad3-a0ce-4d6b-a2ca-6d07a880e496,1970,Reggaetón,Alejandro Sanz,Eterno Camino,7217861
4762cec8-5a1c-4a38-91e0-0bc6b6805a45,1964,Country,AC/DC,Bosque,9530808
712b6805-ed53-4aed-8884-ef2ba5d189d9,1976,Jazz,Tini,Refugio,6703677
4fc4a20c-4e54-49ec-b64e-e1907337d16e,1980,Ska,Morat,Felicidad Misterio Estrella Refugio,2318014
4dca8e85-3392-48a7-9806-0fb8bebed087,1974,Bachata,Marc Anthony,Ocaso Noche Tierra,8063154
21e36634-45ad-4ea7-8da7-6a71e39decad,1994,Electrónica,Billie Eilish,Momento Bailar,5281107
f4fe2965-cb3e-4cd2-9c3b-7add0b857c34,1970,Blues,Myke Towers,Luna Sol Felicidad,216801
ae177d76-2433-433c-ac9a-9802003ba5ff,2012,Techno,Ricky Martin,Sombras Esperanza Agua Río,120090
dd9f634b-98ed-455b-9e37-2e0d72a4176e,1964,K-Pop,Maluma,Oscuridad Calle Cuerpo Infinito,4474458
dcb65798-ffc6-489d-b861-b4387ed2680e,2001,Pop,Karol G,Mentira Noche Verano Melancolía,5537329
e41d2ff0-3d40-4dee-856f-4cff39033f9e,1963,Hip Hop,Marc Anthony,Tierra Vuelo Mar,7351929
235fa5d2-faf7-49c1-9714-0440a1af73ee,2020,Hip Hop,Vicente Fernández,Alma Esperanza,7584146
41d951e7-da73-4bff-b6fd-6f1d7d771ed4,1989,Cumbia,Paulo Londra,Misterio,9076119
2dc7b565-3c5e-466f-a7a4-bd2f2f53f580,1963,R&B,Shakira,Recuerdo Silencio,375271
6c4f0d07-107b-4ff6-83d3-ba7534ba50c4,1997,Electrónica,J Balvin,Sol Melancolía Sueño,8092406
51af1bc2-e323-4178-a626-22e2529ad8c9,1998,Metal,Coldplay,Mar Eterno,2455827
4de03a43-bce6-4806-8b09-c1b1f2db9721,1990,Gospel,Bruno Mars,Alma Eterno Tierra Esperanza,6870850
